,UID,VRTN_ID,CANDIDATE_EPID,Aspect,value,score,original_score,logit,ITEM_SENTENCE,score_difference,Item,Candidate product
847,355555000000,,24053367677,nickname,['Utility Black Iron Metallic'],0.9,0.41,0.85,[TITLE_TXT] adidas ADIZERO XT WOMEN’S SHOES Stella McCartney Size 6.5 [brand] adidas [color] Black [department] Women [model] adidas Adizero [nickname] Utility Black Iron Metallic [product_line] adidas Stella McCartney [style] Sneaker [type] Athletic [leaf_categ_id] 95672,0.491,https://matchingdashboard.vip.ebay.com/?itemId=355555000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=24053367677
848,355555000000,,24053367677,upper_material,['Mesh'],0.46,0.41,0.26,[TITLE_TXT] adidas ADIZERO XT WOMEN’S SHOES Stella McCartney Size 6.5 [brand] adidas [color] Black [department] Women [model] adidas Adizero [product_line] adidas Stella McCartney [style] Sneaker [type] Athletic [leaf_categ_id] 95672 [upper_material] Mesh,0.047,https://matchingdashboard.vip.ebay.com/?itemId=355555000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=24053367677
849,355616767562,624736901474,5057011293,style_code,['H01162'],0.99,0.45,0.99,[TITLE_TXT] Adidas Mens Solar Glide 5 M Fitness Running & Training Shoes Sneakers BHFO 3828 10.5 Medium (D) [brand] adidas [style_code] H01162 [color] Black Silver/Silver Gray [department] Men [model] Solar Glide 5 M [nickname] Solar [product_line] adidas Running [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [country/region_of_manufacture] Indonesia [shoe_width] M [upper_material] Synthetic,0.533,https://matchingdashboard.vip.ebay.com/?itemId=355616767562&var=624736901474,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057011293
850,355616767562,624736901474,5057011293,manufacturer_color,['Carbon/Silver Metallic/Turbo'],0.79,0.45,0.64,[TITLE_TXT] Adidas Mens Solar Glide 5 M Fitness Running & Training Shoes Sneakers BHFO 3828 10.5 Medium (D) [brand] adidas [color] Black Silver/Silver Gray [manufacturer_color] Carbon/Silver Metallic/Turbo [department] Men [model] Solar Glide 5 M [nickname] Solar [product_line] adidas Running [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [country/region_of_manufacture] Indonesia [shoe_width] M [upper_material] Synthetic,0.341,https://matchingdashboard.vip.ebay.com/?itemId=355616767562&var=624736901474,https://matchingdashboard.vip.ebay.com/getProduct?epid=5057011293
851,355785000000,,9056587798,style_code,['3023019-001'],0.88,0.11,0.76,[TITLE_TXT] UNDER ARMOR MENS SIZE 13 ASSETT 6 RUNNING SHOES NEW NO BOX BLACK/WHITE [brand] Under Armour [style_code] 3023019-001 [color] Black [department] Men [model] UNDER ARMOR ASSETT 6 [performance/activity] Boxing [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [theme] Colorful,0.773,https://matchingdashboard.vip.ebay.com/?itemId=355785000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=9056587798
852,355785000000,,9056587798,manufacturer_color,['Black/White/White'],0.18,0.11,0.05,[TITLE_TXT] UNDER ARMOR MENS SIZE 13 ASSETT 6 RUNNING SHOES NEW NO BOX BLACK/WHITE [brand] Under Armour [color] Black [manufacturer_color] Black/White/White [department] Men [model] UNDER ARMOR ASSETT 6 [performance/activity] Boxing [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [theme] Colorful,0.074,https://matchingdashboard.vip.ebay.com/?itemId=355785000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=9056587798
853,355785000000,,9056587798,nickname,['Black White'],0.13,0.11,0.04,[TITLE_TXT] UNDER ARMOR MENS SIZE 13 ASSETT 6 RUNNING SHOES NEW NO BOX BLACK/WHITE [brand] Under Armour [color] Black [department] Men [model] UNDER ARMOR ASSETT 6 [nickname] Black White [performance/activity] Boxing [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [theme] Colorful,0.024,https://matchingdashboard.vip.ebay.com/?itemId=355785000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=9056587798
854,355785000000,,9056587798,upper_material,['Mesh'],0.13,0.11,0.05,[TITLE_TXT] UNDER ARMOR MENS SIZE 13 ASSETT 6 RUNNING SHOES NEW NO BOX BLACK/WHITE [brand] Under Armour [color] Black [department] Men [model] UNDER ARMOR ASSETT 6 [performance/activity] Boxing [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [theme] Colorful [upper_material] Mesh,0.019,https://matchingdashboard.vip.ebay.com/?itemId=355785000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=9056587798
855,355851650431,624916875667,8053399516,style_code,['924453-008'],0.76,0.09,0.46,[TITLE_TXT] Nike Air VaporMax Plus Superman  Men‘s Size 8-12 Shoes New Free transport 10 [brand] Nike [style_code] 924453-008 [color] Blue [department] Men [model] Nike Air Vapormax Plus [product_line] Nike Air VaporMax [release_year] 2018 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Transportation [upper_material] Synthetic [customized] Yes,0.669,https://matchingdashboard.vip.ebay.com/?itemId=355851650431&var=624916875667,https://matchingdashboard.vip.ebay.com/getProduct?epid=8053399516
856,355851650431,624916875667,8053399516,manufacturer_color,['Black/Chamois-Hyper Blue'],0.61,0.09,0.21,[TITLE_TXT] Nike Air VaporMax Plus Superman  Men‘s Size 8-12 Shoes New Free transport 10 [brand] Nike [color] Blue [manufacturer_color] Black/Chamois-Hyper Blue [department] Men [model] Nike Air Vapormax Plus [product_line] Nike Air VaporMax [release_year] 2018 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Transportation [upper_material] Synthetic [customized] Yes,0.512,https://matchingdashboard.vip.ebay.com/?itemId=355851650431&var=624916875667,https://matchingdashboard.vip.ebay.com/getProduct?epid=8053399516
857,355851650431,624916875667,8053399516,nickname,['Original Fade'],0.69,0.09,0.43,[TITLE_TXT] Nike Air VaporMax Plus Superman  Men‘s Size 8-12 Shoes New Free transport 10 [brand] Nike [color] Blue [department] Men [model] Nike Air Vapormax Plus [nickname] Original Fade [product_line] Nike Air VaporMax [release_year] 2018 [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [shoe_width] Standard [theme] Transportation [upper_material] Synthetic [customized] Yes,0.597,https://matchingdashboard.vip.ebay.com/?itemId=355851650431&var=624916875667,https://matchingdashboard.vip.ebay.com/getProduct?epid=8053399516
858,355902000000,,26070059648,manufacturer_color,['Black/Volt/Pink Foil'],0.67,0.56,0.25,[TITLE_TXT] Nike Oregon Ducks Vapor Edge Speed 360 Team Issued Cleat Sz 13.5 Wide DA8377-067 [brand] Nike [style_code] Da8733-067 [color] Black [manufacturer_color] Black/Volt/Pink Foil [department] Men [model] Nike Vapor Edge [nickname] Oregon Ducks [performance/activity] Football [product_line] Nike Oregon [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [theme] Duck [customized] No,0.109,https://matchingdashboard.vip.ebay.com/?itemId=355902000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=26070059648
859,355902000000,,26070059648,upper_material,['Synthetic'],0.52,0.56,0.11,[TITLE_TXT] Nike Oregon Ducks Vapor Edge Speed 360 Team Issued Cleat Sz 13.5 Wide DA8377-067 [brand] Nike [style_code] Da8733-067 [color] Black [department] Men [model] Nike Vapor Edge [nickname] Oregon Ducks [performance/activity] Football [product_line] Nike Oregon [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top [theme] Duck [upper_material] Synthetic [customized] No,-0.045,https://matchingdashboard.vip.ebay.com/?itemId=355902000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=26070059648
860,355919000000,,14058200947,style_code,['120353-1b-493'],0.95,0.31,0.96,"[TITLE_TXT] Brooks Adrenaline GTS 22 Womens 8.5 B Shoes Blue Running Walking Gym Cushion [brand] Brooks [style_code] 120353-1b-493 [color] Blue [department] Women [model] Brooks Adrenaline GTS 22 [performance/activity] Running & Jogging, Gym & Training, Walking [product_line] Brooks Running [style] Sneaker [type] Athletic [leaf_categ_id] 95672 [closure] Lace Up [country/region_of_manufacture] Vietnam [shoe_shaft_style] Low Top [shoe_width] B [theme] Sports [pattern] Solid [occasion] Activewear, Casual [outsole_material] Rubber",0.638,https://matchingdashboard.vip.ebay.com/?itemId=355919000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=14058200947
861,355919000000,,14058200947,manufacturer_color,['Blue'],0.32,0.31,0.38,"[TITLE_TXT] Brooks Adrenaline GTS 22 Womens 8.5 B Shoes Blue Running Walking Gym Cushion [brand] Brooks [color] Blue [manufacturer_color] Blue [department] Women [model] Brooks Adrenaline GTS 22 [performance/activity] Running & Jogging, Gym & Training, Walking [product_line] Brooks Running [style] Sneaker [type] Athletic [leaf_categ_id] 95672 [closure] Lace Up [country/region_of_manufacture] Vietnam [shoe_shaft_style] Low Top [shoe_width] B [theme] Sports [pattern] Solid [occasion] Activewear, Casual [outsole_material] Rubber",0.008,https://matchingdashboard.vip.ebay.com/?itemId=355919000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=14058200947
862,363030517901,632154243116,7053397864,style_code,['F36173'],0.97,0.15,0.98,[TITLE_TXT] Adidas Men's Galaxy 4 Running Shoe 14 [brand] adidas [style_code] F36173 [color] Blue [department] Men [model] adidas Galaxy 4 [product_line] adidas Galaxy [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.82,https://matchingdashboard.vip.ebay.com/?itemId=363030517901&var=632154243116,https://matchingdashboard.vip.ebay.com/getProduct?epid=7053397864
863,363030517901,632154243116,7053397864,manufacturer_color,['Cloud White'],0.33,0.15,0.19,[TITLE_TXT] Adidas Men's Galaxy 4 Running Shoe 14 [brand] adidas [color] Blue [manufacturer_color] Cloud White [department] Men [model] adidas Galaxy 4 [product_line] adidas Galaxy [style] Sneaker [type] Athletic [leaf_categ_id] 15709,0.186,https://matchingdashboard.vip.ebay.com/?itemId=363030517901&var=632154243116,https://matchingdashboard.vip.ebay.com/getProduct?epid=7053397864
864,363030517901,632154243116,7053397864,shoe_shaft_style,['Low Top'],0.2,0.15,0.19,[TITLE_TXT] Adidas Men's Galaxy 4 Running Shoe 14 [brand] adidas [color] Blue [department] Men [model] adidas Galaxy 4 [product_line] adidas Galaxy [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [shoe_shaft_style] Low Top,0.057,https://matchingdashboard.vip.ebay.com/?itemId=363030517901&var=632154243116,https://matchingdashboard.vip.ebay.com/getProduct?epid=7053397864
865,363585000000,,28053394260,manufacturer_color,['Pearlized Mn Navy/White'],0.47,0.27,0.13,[TITLE_TXT] 1999 Nike Air Flightposite Pearlized Navy Blue/White Size 13 [brand] Nike [style_code] 830142-001 [color] Black [manufacturer_color] Pearlized Mn Navy/White [department] Men [model] Nike Air Flightposite [performance/activity] Basketball [product_line] Nike Air [release_year] 1999 [style] Sneaker [type] Athletic [year_manufactured] 1999 [leaf_categ_id] 15709 [theme] Colorful,0.203,https://matchingdashboard.vip.ebay.com/?itemId=363585000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=28053394260
866,364183000000,,22057574302,manufacturer_color,['Seaweed/Green Tea'],0.75,0.62,0.44,[TITLE_TXT] HOKA x Free People Movement Clifton 8 Greentea Women’s Size US5B [brand] Hoka One One [style_code] 1134730 [collaboration] Free People [color] Green [manufacturer_color] Seaweed/Green Tea [department] Women [model] Clifton 8 [product_line] Clifton 8 [style] Sneaker [type] Athletic [leaf_categ_id] 95672 [country/region_of_manufacture] Vietnam [customized] No,0.131,https://matchingdashboard.vip.ebay.com/?itemId=364183000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=22057574302
867,364183000000,,22057574302,nickname,['Seaweed Green Tea'],0.75,0.62,0.48,[TITLE_TXT] HOKA x Free People Movement Clifton 8 Greentea Women’s Size US5B [brand] Hoka One One [style_code] 1134730 [collaboration] Free People [color] Green [department] Women [model] Clifton 8 [nickname] Seaweed Green Tea [product_line] Clifton 8 [style] Sneaker [type] Athletic [leaf_categ_id] 95672 [country/region_of_manufacture] Vietnam [customized] No,0.135,https://matchingdashboard.vip.ebay.com/?itemId=364183000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=22057574302
868,364183000000,,22057574302,upper_material,['Mesh'],0.64,0.62,0.31,[TITLE_TXT] HOKA x Free People Movement Clifton 8 Greentea Women’s Size US5B [brand] Hoka One One [style_code] 1134730 [collaboration] Free People [color] Green [department] Women [model] Clifton 8 [product_line] Clifton 8 [style] Sneaker [type] Athletic [leaf_categ_id] 95672 [country/region_of_manufacture] Vietnam [upper_material] Mesh [customized] No,0.021,https://matchingdashboard.vip.ebay.com/?itemId=364183000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=22057574302
869,364387000000,,19063132106,manufacturer_color,['Beige/Brown'],0.57,0.58,0.24,[TITLE_TXT] Adidas X Gucci Women’s Gazelle Sneakers Original GG Monogram Size 6 UK 7.5 US [brand] Gucci [style_code] 715217faar39751 [collaboration] Gucci [color] Beige [manufacturer_color] Beige/Brown [department] Women [model] Gucci Gazelle [nickname] GG Monogram [product_line] adidas X [style] Sneaker [type] Athletic [leaf_categ_id] 95672 [closure] Lace Up [country/region_of_manufacture] Italy [theme] Gucci [pattern] Gg [insole_material] Rubber [outsole_material] Rubber [customized] No,-0.002,https://matchingdashboard.vip.ebay.com/?itemId=364387000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=19063132106
870,364387000000,,19063132106,upper_material,['Canvas'],0.57,0.58,0.26,[TITLE_TXT] Adidas X Gucci Women’s Gazelle Sneakers Original GG Monogram Size 6 UK 7.5 US [brand] Gucci [style_code] 715217faar39751 [collaboration] Gucci [color] Beige [department] Women [model] Gucci Gazelle [nickname] GG Monogram [product_line] adidas X [style] Sneaker [type] Athletic [leaf_categ_id] 95672 [closure] Lace Up [country/region_of_manufacture] Italy [theme] Gucci [upper_material] Canvas [pattern] Gg [insole_material] Rubber [outsole_material] Rubber [customized] No,-0.003,https://matchingdashboard.vip.ebay.com/?itemId=364387000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=19063132106
871,364694000000,,23053397756,style_code,['170649C'],0.99,0.43,0.98,"[TITLE_TXT] Converse Pro leather Low Men’s White Blue Retro Classic Shoes Sneakers Size 10 [brand] Converse [style_code] 170649C [color] White [department] Men [model] Converse Pro [nickname] White Blue [performance/activity] Beach, Bodybuilding, Skateboarding, School, Gym & Training, Weightlifting, Walking, Dance [product_line] Converse Pro Leather Low [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [closure] Lace Up [shoe_shaft_style] Low Top [shoe_width] Standard [theme] 70s, Classic, Retro [upper_material] Leather [pattern] Solid [insole_material] Foam [occasion] Activewear, Casual [outsole_material] Rubber [customized] No",0.556,https://matchingdashboard.vip.ebay.com/?itemId=364694000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=23053397756
872,364694000000,,23053397756,manufacturer_color,['White/Rush Blue/Egret'],0.94,0.43,0.92,"[TITLE_TXT] Converse Pro leather Low Men’s White Blue Retro Classic Shoes Sneakers Size 10 [brand] Converse [color] White [manufacturer_color] White/Rush Blue/Egret [department] Men [model] Converse Pro [nickname] White Blue [performance/activity] Beach, Bodybuilding, Skateboarding, School, Gym & Training, Weightlifting, Walking, Dance [product_line] Converse Pro Leather Low [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [closure] Lace Up [shoe_shaft_style] Low Top [shoe_width] Standard [theme] 70s, Classic, Retro [upper_material] Leather [pattern] Solid [insole_material] Foam [occasion] Activewear, Casual [outsole_material] Rubber [customized] No",0.512,https://matchingdashboard.vip.ebay.com/?itemId=364694000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=23053397756
873,364723000000,,12053386362,manufacturer_color,['White/Total Orange/Black'],0.71,0.38,0.8,"[TITLE_TXT] Nike COURT VINTAGE PREMIUM White Casual Sneakers Shoes Women’s Size 11 [brand] Nike [style_code] Nike [color] White [manufacturer_color] White/Total Orange/Black [department] Unisex Adults [model] Nike Court Vintage [nickname] Premium [performance/activity] Tennis, School, Beach, Dance [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [closure] Lace Up [shoe_shaft_style] Low Top [shoe_width] Standard [occasion] Casual, Workwear, Activewear",0.335,https://matchingdashboard.vip.ebay.com/?itemId=364723000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=12053386362
874,364723000000,,12053386362,upper_material,['Leather'],0.34,0.38,0.21,"[TITLE_TXT] Nike COURT VINTAGE PREMIUM White Casual Sneakers Shoes Women’s Size 11 [brand] Nike [style_code] Nike [color] White [department] Unisex Adults [model] Nike Court Vintage [nickname] Premium [performance/activity] Tennis, School, Beach, Dance [product_line] Nike Court [style] Sneaker [type] Athletic [leaf_categ_id] 15709 [closure] Lace Up [shoe_shaft_style] Low Top [shoe_width] Standard [upper_material] Leather [occasion] Casual, Workwear, Activewear",-0.033,https://matchingdashboard.vip.ebay.com/?itemId=364723000000&var=,https://matchingdashboard.vip.ebay.com/getProduct?epid=12053386362
